type_of_images,algorithm,numFeatures,width,height,distance,run_num,run_time,temperature,rvecs[0],rvecs[1],rvecs[2],tvecs[0],tvecs[1],tvecs[2]
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,45.507000207901,74,-40.575615299014601,6.4686083693957386,2.5706443743043836,-0.038537102484878086,3.3170737287363576,51.388482948848633
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,45.77400016784668,80,-39.442366917773931,2.5828025759095894,1.9461078174442561,-0.068427423191984332,3.2593979165188181,50.682194705704468
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,46.02800011634827,86,25.680968018504569,-11.214474192449515,0.81914779436730467,-0.089879708697578151,3.876563058025158,57.93259698373533
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,22,46.305999994277954,92,0.0,0.0,0.0,0.0,0.0,0.0
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,44.039000034332275,44,-38.589102206660165,2.8417315229829083,2.1312078889118977,-0.035463983802281975,3.2841147674258573,50.729844159558638
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,44.3030002117157,48,-37.874935244997808,-0.038682085513679833,1.261762227341825,-0.083313802347301708,3.3513565998264654,51.902285044899529
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,44.5530002117157,56,-37.764530295950586,4.5378542897956704,2.3709282459238503,-0.044034531432912055,3.2985775046844559,51.283621954269975
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,44.801000118255615,62,-38.057233662831308,2.1366152377749037,1.7581961633601231,-0.05674997355694162,3.3049366038844048,51.0544301924674
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,45.0460000038147,68,-40.102876026067328,3.1092500401871224,2.0262574460757699,-0.049373825736816097,3.1974137437770196,50.123306629363583
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,45.305999994277954,74,-39.892059597440465,2.4525475311454747,2.1470627196257119,-0.075401440798059272,3.2149368912757832,49.987923565255365
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,45.5550000667572,80,-38.422803303147319,5.071611506109245,2.5548331292591842,-0.056989038386538661,3.3206852513071534,51.628259823475361
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,45.8270001411438,86,-35.144692643937894,-1.1900664244500239,-0.047193342443467727,-0.19793700212716414,3.4163126741382555,53.724919413598798
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,23,46.075000047683716,92,-40.35259876440962,7.0787020433349346,2.9115221669853502,-0.042681996404562259,3.2760413610046326,51.192887906759374
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,44.139999866485596,44,-38.01586195092532,4.4277542979475424,2.2094256362597964,-0.116681649353858,3.2779586786762325,51.324354916967742
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,44.401999950408936,48,-38.173824224782066,1.7648520751456167,1.864284515816033,-0.061026645208389289,3.2837927828978475,51.022357718624498
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,44.66099977493286,56,-38.531592324566319,0.25512343996467057,1.6545639761442323,-0.039982198266113003,3.3190558241312398,51.044186979455894
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,44.907999992370605,62,-37.956610087244478,2.4107027162790025,2.0889947638382718,-0.022190092765339755,3.2920257880859056,50.763952217558924
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.13499999046326,68,-38.515369148013015,7.1984140811560584,3.1870813428198175,-0.051905622232531042,3.3501756741290167,51.487056849759469
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.407999992370605,74,-39.946123472756916,2.9442097168951311,2.1527417194731444,-0.073068340782953517,3.216616968592537,49.947911210183968
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.674999952316284,80,-38.596014103914349,-0.25195457647179259,1.3160451138411486,-0.075320221396915327,3.3304038185945877,51.379166824788442
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,45.931999921798706,86,-38.70206719891479,1.4969138791015379,1.7110641519625625,-0.073513376593417348,3.3205722712277184,51.408911065677728
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,24,46.20699977874756,92,23.653120347913653,-9.6473054719461828,0.68157037913517826,-0.074692726935675177,3.8287361931484414,57.4056249080135
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,44.300999879837036,44,-36.723407332165401,1.5643588833705244,0.96828986223627378,-0.096392137469078626,3.2995691223122696,51.789584282757502
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,44.55399990081787,48,-36.858777052144234,5.0914438347742541,3.073207900780238,-0.057733369562819402,3.3313486359933995,51.16216339773829
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,44.812999963760376,56,-38.747681387784532,3.3954145096816339,2.2406323485718942,-0.037978102605251821,3.2622556427733818,50.552125448137019
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,45.06500005722046,62,-39.670952981713945,2.5776506549082612,2.100513708791564,-0.060882091473208361,3.2109122464581725,49.855921284603745
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,45.305999994277954,68,-38.164661697169414,6.4148298593236062,3.1526338227404014,-0.037170986898863938,3.3295344841512606,51.263138723513592
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,45.55799984931946,74,-38.701726295730943,2.687446082565855,2.0832142862817604,-0.056738584351489395,3.2585200768643645,50.446411336560651
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,45.812999963760376,80,-36.874398119550833,4.297586450178505,2.4418347402043747,-0.040680783529982896,3.3300898107794472,51.355036069970453
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,46.056999921798706,86,-37.713619274527154,6.1459733423035319,3.0447082955304534,-0.084507590978687375,3.3213439774433899,51.379183025513889
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,25,46.33099985122681,92,37.885139712951847,-10.621159119770999,6.2832762918129319,0.14205363756948922,3.326737044854474,49.336748603442615
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,45.19099998474121,44,-38.675010117995051,2.1459787669684349,1.5949813792696534,-0.084215703979510059,3.2864540021986248,51.153678392513811
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,45.44199991226196,48,-39.526285224465092,3.0736762785109879,2.2322923425574532,-0.033549621662876714,3.2375471966530598,50.314699409337408
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,45.68899989128113,56,-38.496183792279631,2.6622583391957635,2.0871704984429833,-0.05643664799737784,3.2837509572820061,50.64474504390769
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,45.942999839782715,62,-36.487899056448882,1.9235047752905738,0.86639254858614378,-0.065775984658089759,3.2930272202799795,51.384548221892011
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,46.204999923706055,68,-39.917478774690693,2.7211315790278729,2.0594174750560592,-0.071888952605992679,3.2465668821582314,50.411576596141344
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,46.4539999961853,74,-37.882600350952742,1.9854491278052924,1.4587937467760617,-0.027680169590385072,3.2834945891578395,50.961428682855583
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,46.704999923706055,80,-37.578960948055112,3.2459177164467201,2.2552565468938455,-0.064680003044209344,3.308394878563389,51.184311910889534
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,46.9539999961853,86,-36.908953735425797,4.5532329747779166,2.8765172913715387,-0.040631684460092278,3.3237725554826616,51.049038706536351
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,26,47.21199989318848,92,-35.15464609633564,3.7888686346315494,2.4357082888494102,-0.060061183402811545,3.3940724129395896,52.469799066565798
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,44.48699998855591,44,-40.380885832061068,9.6484465691817309,3.2231926429152176,-0.04896426221695932,3.3694233084045564,52.072151158846644
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,44.73699998855591,48,-38.440056940567736,6.1698328424754871,2.9593612746311173,-0.041953908477317919,3.3213625022525961,51.283183452045016
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,44.98900008201599,56,-37.861615847549018,2.7112437905290943,1.9005181516323484,-0.035382212799026452,3.2896188284257901,50.709076045364725
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,45.25800013542175,62,-38.283358879670153,2.048280856070936,1.5884457392531033,-0.021280057663381181,3.302657151153813,50.720914354535928
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,45.507000207901,68,-39.078532569289479,2.6079767646957039,1.9792338974056416,-0.038463326920557595,3.257980784227037,50.317058177063366
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,45.75,74,-39.409469146115988,2.8856541556993118,1.9712682963710209,-0.070630662611489495,3.2350111650515698,50.521622231781095
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,46.00600004196167,80,-39.314083000441805,0.57205962315335268,1.5542413479681108,-0.07588404273252583,3.3044679549967775,51.109221394312804
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,46.265000104904175,86,-39.387116302939198,7.197906894112001,2.8527396858430882,-0.012036010675279707,3.3797824937303487,51.973961072758463
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,27,46.455000162124634,92,None,None,None,None,None,None
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,46.41199994087219,44,-39.40319288493415,3.1487269480594442,2.291953333591465,-0.089706320391977346,3.231745828842429,50.58765485098845
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,46.66000008583069,48,-37.384132291202661,2.8365284128250803,2.1874510775993126,-0.042371428632476615,3.3275428489090713,50.96744064409458
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,46.914000034332275,56,-39.249265149460811,2.8956837546310208,2.1612728436686091,-0.027930847236317228,3.2410202660795231,50.169363567389979
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,47.168999910354614,62,-40.084174387246946,2.3014538831660705,1.9823592572610069,-0.054545418417211541,3.2081430308147802,49.961868862464662
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,47.418999910354614,68,-38.570234877584383,5.6954275460928976,2.6762772143445583,-0.047384724360319236,3.3018104026700308,51.085853577315731
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,47.670000076293945,74,-38.516426283750704,1.4096507158058273,1.7189691010612926,-0.061001674015427686,3.2999138193354964,51.326918974579797
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,47.94000005722046,80,28.296294044511502,-4.1298588913792438,2.5667548190793594,-0.060634675803112915,3.3812110609163564,51.674147066739167
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,48.193000078201294,86,-39.609147958944462,0.78798279855043829,1.6294418765959859,-0.11356907757106904,3.3192084448551249,51.537030111454236
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,28,48.43300008773804,92,-34.759900697080994,-0.79894521302985144,0.011542554519940632,-0.23067085241361107,3.4122224986805145,53.825140623729162
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,46.312999963760376,44,-38.481406549308844,5.9664377429008386,2.8480532521556259,-0.040114689385230204,3.3035186919540385,51.186395475353159
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,46.55999994277954,48,-39.272495498793376,2.2551285494813178,1.9732558349667622,-0.04083610548220757,3.2504555078395532,50.207837326931831
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,46.8289999961853,56,-36.54174242431845,5.1686737961471785,1.6672605876650932,-0.06891975019969919,3.2755011867845707,51.476702736525077
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,47.073999881744385,62,-38.338386131541959,5.5347094434621393,2.9468398501803028,-0.045622406589758017,3.3042300583754756,51.074210843132327
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,47.323999881744385,68,-38.689147722251825,3.4587164585679679,2.5690480790038066,-0.085142235398638549,3.2470713361758698,50.429317868524812
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,47.57299995422363,74,-37.242102208516144,6.0489902768878538,3.2954311980675759,-0.049340759756842885,3.3383254100770436,51.579127899923058
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,47.817999839782715,80,-36.467634624515476,5.3259831740537367,3.2790597506820536,-0.026868407976400187,3.3398265377827072,51.488318475027839
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,48.06599998474121,86,-39.043661933609151,2.7730627427221384,2.5599277943373302,-0.088172193047180422,3.2694664600277137,51.138399377670737
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,29,48.3289999961853,92,-41.219311130909205,-48.531721447569005,-16.159304069752444,-0.7616144921965371,2.7617296838717169,43.702357660712529
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.09299993515015,44,-37.290142790907964,2.247936339125435,1.7216916412975605,-0.10375568413588129,3.3581545998849416,52.141716783066784
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.354000091552734,48,-38.328957488631218,2.4325246409665655,1.9335345503819867,-0.032033619576659282,3.2634720288231853,50.600734554306719
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.6029999256134,56,-38.023683858194048,3.6508458611670473,2.5548375210129222,-0.039624499079953295,3.2845320221935292,50.820190161953178
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,45.84999990463257,62,-38.978300387467812,3.0247394485499894,2.0849759503840777,-0.040027386121566415,3.2558692837249406,50.489528677236741
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,46.10199999809265,68,-37.906873705733602,1.8555994516715033,1.8434037215291741,-0.061933099498557194,3.3173932810305278,51.481780533642301
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,46.348000049591064,74,-38.656552390236676,3.1419911514636065,2.2089747715764338,-0.06383395022429722,3.2832061526162715,50.70116551915374
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,46.61299991607666,80,-37.997513185186563,6.004001185798109,3.052091387651072,-0.035912649936790629,3.3223363963344714,51.386907262526847
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,46.89199995994568,86,-39.539253774702239,0.15088033658366828,1.6224969839997205,-0.12225462003463128,3.3116922454363009,51.183954709425969
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,30,47.13199996948242,92,-36.425332857106284,3.8173670662829315,1.103181195872335,-0.089461345007569748,3.2369582200933378,51.16050707931106
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,44.23200011253357,44,-37.568351126356106,2.2908298862659162,1.748813024943922,-0.040237394271792855,3.3127837353355871,50.93823460450475
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,44.48699998855591,48,-37.577251002719933,1.6860525494148635,1.7734995759145318,-0.064377575541909871,3.3226137776545408,51.353959809071483
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,44.7279999256134,56,-37.988385665462793,6.2185782088602384,3.0192230429644531,-0.050319285221750956,3.2994291011706669,51.40236555730251
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,44.986000061035156,62,-38.826302148898201,2.0634933181188249,1.7592909001728083,-0.055452794747039194,3.2555717543167151,50.496737699687976
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,45.23200011253357,68,-36.276599143894572,5.3301574142370667,3.2365371580997131,-0.014016188252138236,3.3374646878076888,52.202948820223895
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,45.48900008201599,74,-37.698503987590797,0.27770326984286675,1.3886297976408821,-0.090552444341401001,3.346703504357686,51.724288327628571
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,45.742000102996826,80,-39.382671589248709,2.3874027682722754,2.0840697292547095,-0.060060566771235148,3.2531869999852474,50.352705279276257
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,46.00399994850159,86,-35.317363064198013,6.492459228594357,3.1848592477341175,-0.069110520638179837,3.3825813227583081,51.999269638595997
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,31,46.240999937057495,92,31.711769532223808,-5.3175856514108881,2.9321268420510171,-0.016589625869750917,3.471422762120516,52.634170296642516
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,46.625,44,-38.739643339066895,2.4961190345042952,2.081480316634281,-0.086746525049401321,3.3947812627657816,52.003843325865162
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,46.88300013542175,48,-38.954398813544387,2.8470781504874449,2.0420627962517974,-0.048914797582212656,3.2386119321179176,50.13508525860194
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,47.14100003242493,56,-38.566283580114899,2.4774577881335773,2.0203944804653795,-0.060386438867775317,3.2754854991505962,50.599533613383336
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,47.41300010681152,62,-36.140887393351669,4.647599373316023,2.6183799192025798,-0.077955129689704736,3.3587189568020341,51.437218349536778
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,47.66000008583069,68,-38.008127341774475,2.5271994490325738,1.8928957654667014,0.0092507097132522743,3.3056456822852622,50.426010809894393
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,47.914000034332275,74,-39.329477680777764,7.0903203172062916,3.1471235694705926,-0.025051672915802136,3.3407515500010314,51.565279199566653
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,48.170000076293945,80,-37.971489533604412,3.9870060332133659,2.2916915124333221,-0.039659282486149749,3.2856595590316595,50.878224689340115
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,48.438000202178955,86,-35.1060262988617,-1.2571809497864803,0.3886163316304509,-0.19119449563058366,3.4521098913632535,53.591921344293056
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,32,48.723999977111816,92,0.0,0.0,0.0,0.0,0.0,0.0
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,44.4300000667572,44,-38.382496717536611,5.3719186453497265,2.8411645926297266,-0.057490850114816458,3.2855844557316818,50.846308982252737
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,44.6800000667572,48,-39.048569962783937,3.5625380093054155,2.4946295985186699,-0.067186507958286873,3.251762270090742,50.574546300521114
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,44.95300006866455,56,-39.676182584195246,2.1940035342738291,2.0735530469095669,-0.084516550661274684,3.3461546098571233,51.644089008958275
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,45.212000131607056,62,-38.549795692722398,3.9504811185328905,2.5093305052019326,-0.048715953379118215,3.2686130637383273,50.638031994103208
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,45.45900011062622,68,-37.388620197633458,-0.20982275181772261,1.1590632848103073,-0.11317558313711437,3.3772679866348754,52.309958928565194
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,45.70900011062622,74,-38.299248409196863,0.029830519146601869,1.1662618107183254,-0.092755186035625811,3.3604570326121679,51.85629112512823
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,45.96500015258789,80,-36.669525511220527,-1.3319707820983984,0.63035053818764508,-0.1684348991701575,3.4215439754626851,53.05722144644276
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,46.218000173568726,86,-39.548010976166516,2.0449954711855933,1.8105942089786391,-0.043929902582354449,3.2314844037349335,50.312533776274115
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,33,46.42300009727478,92,None,None,None,None,None,None
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,44.07299995422363,44,-38.89155511175052,3.1260574721526226,2.0614897077856478,-0.041511337129616417,3.2539400330892541,50.6022767717417
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,44.312999963760376,48,-38.85431414437268,1.2089229319786932,1.8465182457430702,-0.066126261100977468,3.290978639712566,51.107866874211496
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,44.56699991226196,56,-39.740350230435986,2.4239446326845298,2.1660011783359896,-0.095786885222746199,3.2231658335882551,50.232337931947143
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,44.831000089645386,62,-38.543181157206305,5.6050165126851388,3.0686890208306066,-0.049095946283768059,3.2650928111365869,51.144464176739319
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,45.081000089645386,68,-39.439497160677966,2.9656006853155956,2.1048474541191755,-0.042053467239039022,3.2369507758232285,50.072719603545146
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,45.324000120162964,74,-39.239677040771213,2.5434847479648837,1.8409273954043066,-0.04666521465581415,3.2436632506111689,50.408070016272916
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,45.5699999332428,80,-39.139634292069701,2.5679650046452305,2.1461009720300916,-0.075505896113348805,3.2685498462892077,50.664704637654751
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,45.82800006866455,86,-39.637641191655845,2.2360000382824836,1.935232165916011,-0.046759190288872918,3.2077466157699424,50.070639626986058
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,34,46.1489999294281,92,0.0,0.0,0.0,0.0,0.0,0.0
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,44.110000133514404,44,-37.351837914590575,5.9065039142143663,3.2163203608895787,-0.025650958936034699,3.3113557907636735,51.635275335415272
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,44.37700009346008,48,-36.495477772799973,-0.93708592525361456,0.77957281685032864,-0.14908580882262945,3.4056496564075873,52.718945936359326
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,44.621999979019165,56,-41.370768791785935,8.9996567598067969,3.2578738952042077,-0.065054308975099367,3.3518354354124589,51.750560134633162
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,44.85599994659424,62,-38.504734775107529,2.9725257209539375,2.139203291691389,-0.060502215180811232,3.2698463821892134,50.79397876266971
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,45.10700011253357,68,-37.581173980281527,3.1844534278432963,2.5013264938640556,0.0062980534844483812,3.2899798491930428,50.761689379159748
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,45.348999977111816,74,-40.025678180948987,3.0635434312936098,2.298503595460939,-0.077507348185510347,3.2295169874237319,50.257815325625522
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,45.59400010108948,80,-36.109976605126896,5.1231337124170473,2.9244346238905763,-0.046001050737558627,3.3518094052520619,51.543176114070981
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,45.83800005912781,86,-38.444318587405128,0.63604071765311521,1.6849418883574012,-0.027131599939500824,3.3247317955085207,50.976628830437853
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,35,46.08500003814697,92,-38.087374804452672,3.046000247271675,1.0992211242016281,-0.1237818983214911,3.1772484190188761,50.894964674702862
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,44.30400013923645,44,-36.925590203840244,5.5917842195226806,3.1780118924423792,-0.072313116458402452,3.3347616670971405,51.075450980649997
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,44.555999994277954,48,-40.386013189322441,8.173174554327737,3.1011978015943007,-0.051468641423944035,3.3378850878698989,51.647032764859425
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,44.81000018119812,56,-39.294515923994076,6.1221932077699286,2.7252670112876811,-0.029712354496148008,3.3309687645080546,51.517006356305252
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,45.05900001525879,62,-39.157713626319335,2.9764264503428244,2.1806489991874476,-0.055222363425775571,3.2508347916075695,50.316317669010331
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,45.31599998474121,68,-39.665516819770353,5.9954288541939338,2.7611732723721505,-0.039052552350326092,3.3111208122031131,51.159985980454891
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,45.56100010871887,74,-36.631157957952908,6.0221319857315034,3.3610045264799817,-0.031953960430536658,3.344590554595765,51.415708477391362
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,45.82300019264221,80,-39.401756030237564,0.46514789211516844,1.4320627329146118,-0.13263477339880334,3.3206807861060899,51.712310594687722
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,46.06700015068054,86,31.537357594665441,-3.0213977341499003,2.8009010530060503,-0.053675481874293163,3.3861132447120097,51.295310991083461
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,36,46.28400015830994,92,-37.774602351938171,-2.5598646586758984,0.88447194757327297,-0.09760554398674022,3.4585156582502257,52.386518814403239
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,45.89199995994568,44,-39.363986594463952,2.9240294387572408,2.0977534530558386,-0.038634099294143735,3.240443199542157,50.149999631308667
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,46.133999824523926,48,-37.793343201590282,3.8326931642946942,2.428615526104366,-0.032666934370517146,3.3076070649841993,51.1289595311355
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,46.38800001144409,56,-37.634936996008548,0.67411881831748843,1.4369107939687826,-0.0470952215876832,3.3329007342315471,51.308158859047104
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,46.63699984550476,62,-38.205968818080585,2.1946494811217843,1.7673585901635944,-0.048468211407000465,3.2909454021055446,50.761392952796037
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,46.89299988746643,68,-38.584602820735903,2.3618099101740886,2.0231429962503813,-0.027507165734533132,3.2977843096333128,50.289089698622135
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,47.14299988746643,74,30.404717073873488,-3.0358117012982246,2.4737439526296976,-0.041392209786276717,3.4181147274088333,51.846364595735714
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,47.37999987602234,80,-38.785747230727907,3.8036967417084733,2.5680189892706928,-0.052305109399321023,3.25699141777234,50.565621063404151
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,47.62599992752075,86,31.165656154986511,-6.4859294503836278,3.4104158802390931,0.01703084638373854,3.4436477190178079,51.922893338711248
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,37,47.86800003051758,92,34.234210240495578,-5.2082078383195132,3.285871249578133,-0.045677286253736418,3.3375116587405955,49.915899718007097
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,38,46.00399994850159,44,-40.230482093926319,2.9984652155798286,2.0816619915270529,-0.064414359101049229,3.2015074480186723,49.612239985948328
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,38,46.24900007247925,48,-38.961496582341951,2.5124641128736966,2.0257800729039293,-0.054225011773443861,3.2700017398094348,50.388736571400834
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,38,46.507999897003174,56,-39.830048192272059,7.7871204309994804,2.8631845381510073,-0.087240443473131063,3.2902361848445794,51.50360949278344
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,38,46.74900007247925,62,-39.830059056988198,2.7939338912131952,2.2768602438223202,-0.062462254043764556,3.2244377089676126,50.08149494454014
sat_light_black_dot_pos_center,SIFT,1000,1280,720,41ft,38,46.99900007247925,68,-39.037941523760594,7.4627839747982341,3.0585904270324198,-0.070523116255690466,3.3224877833054474,51.67833493515738
